type,race_id,race_class,surface,name,rank
地元,202508040610,3勝クラス,ダ,ラブコメディ,16
地元,202508040611,重賞,芝,エルトンバローズ,5
地元,202508040611,重賞,芝,カンチェンジュンガ,13
地元,202508040611,重賞,芝,ラヴァンダ,16
地元,202508040611,重賞,芝,ワイドラトゥール,17
地元,202508040611,重賞,芝,ウインマーベル,18
地元,202508040612,3勝クラス,芝,アンクルクロス,1
地元,202508040612,3勝クラス,芝,サウスバンク,2
地元,202508040612,3勝クラス,芝,パクスロマーナ,3
地元,202508040612,3勝クラス,芝,バンドシェル,4
地元,202508040612,3勝クラス,芝,シカゴスティング,5
地元,202508040612,3勝クラス,芝,ウルトラソニック,8
地元,202508040612,3勝クラス,芝,ブラックケリー,10
地元,202508040612,3勝クラス,芝,モンシュマン,11
地元,202508040612,3勝クラス,芝,ミルテンベルク,13
地元,202508040612,3勝クラス,芝,ドゥアムール,15
地元,202508040708,2勝クラス,ダ,クリノオリーブ,3
地元,202508040708,2勝クラス,ダ,ニホンピロトッティ,4
地元,202508040708,2勝クラス,ダ,フィドルファドル,5
地元,202508040708,2勝クラス,ダ,フォルティーナ,6
地元,202508040708,2勝クラス,ダ,フェンダー,7
地元,202508040708,2勝クラス,ダ,ホウオウフロイト,8
地元,202508040708,2勝クラス,ダ,ゼンノツキヨミ,9
地元,202508040708,2勝クラス,ダ,ボルセーナ,14
地元,202508040709,2勝クラス,ダ,バッケンレコード,3
地元,202508040709,2勝クラス,ダ,ブルーワール,4
地元,202508040709,2勝クラス,ダ,サイモンコーラル,5
地元,202508040709,2勝クラス,ダ,ロイガヴェーグル,8
地元,202508040709,2勝クラス,ダ,ジーニアスバローズ,9
地元,202508040709,2勝クラス,ダ,シンリミテス,11
地元,202508040709,2勝クラス,ダ,テーオーレガシー,13
地元,202508040710,3勝クラス,芝,ヤブサメ,1
地元,202508040710,3勝クラス,芝,モンテシート,2
地元,202508040710,3勝クラス,芝,グランデサラス,4
地元,202508040710,3勝クラス,芝,ミストレス,5
地元,202508040710,3勝クラス,芝,ルミノメテオール,6
地元,202508040710,3勝クラス,芝,ウルトラソニック,9
地元,202508040710,3勝クラス,芝,アスクビギンアゲン,11
地元,202508040710,3勝クラス,芝,セシリエプラージュ,12
地元,202508040711,重賞,芝,ネッタイヤライ,4
地元,202508040711,重賞,芝,カラペルソナ,5
地元,202508040711,重賞,芝,サトノアイボリー,9
地元,202508040711,重賞,芝,メイショウソラリス,11
地元,202508040712,2勝クラス,芝,ジュンヴァンケット,1
地元,202508040712,2勝クラス,芝,アンビバレント,3
地元,202508040712,2勝クラス,芝,ピースフルナイト,4
地元,202508040712,2勝クラス,芝,アムールリーベ,5
地元,202508040712,2勝クラス,芝,ヒーローインチーフ,6
地元,202508040712,2勝クラス,芝,ソングオブライフ,8
地元,202508040712,2勝クラス,芝,スカプラリオ,9
地元,202508040712,2勝クラス,芝,ベルウッドブラボー,14
地元,202508040712,2勝クラス,芝,ジオパーククラウン,15
地元,202508040808,2勝クラス,芝,クルミナーレ,2
地元,202508040808,2勝クラス,芝,パンデアスカル,3
地元,202508040808,2勝クラス,芝,デルアヴァー,4
地元,202508040808,2勝クラス,芝,プレイリードリーム,5
地元,202508040808,2勝クラス,芝,マトラコーニッシュ,6
地元,202508040808,2勝クラス,芝,エルディアブロ,7
地元,202508040808,2勝クラス,芝,イーサンアイ,8
地元,202508040810,3勝クラス,ダ,ロードラビリンス,1
地元,202508040810,3勝クラス,ダ,ペンナヴェローチェ,2
地元,202508040810,3勝クラス,ダ,レーウィン,3
地元,202508040810,3勝クラス,ダ,パシアンジャン,4
地元,202508040810,3勝クラス,ダ,サンライズグルーヴ,5
地元,202508040810,3勝クラス,ダ,メイショウミカワ,8
地元,202508040810,3勝クラス,ダ,ジュタロウ,10
地元,202508040810,3勝クラス,ダ,ヒルノハンブルク,11
地元,202508040810,3勝クラス,ダ,ホルトバージ,12
地元,202508040810,3勝クラス,ダ,マルチャレアル,13
地元,202508040810,3勝クラス,ダ,ワイドブリザード,15
地元,202508040810,3勝クラス,ダ,メイショウフウドウ,16
地元,202508040811,OP,ダ,ノーブルロジャー,3
地元,202508040811,OP,ダ,ニシキギミッチー,4
地元,202508040811,OP,ダ,コンティノアール,6
地元,202508040811,OP,ダ,ベルダーイメル,7
地元,202508040811,OP,ダ,テイエムリステット,9
地元,202508040811,OP,ダ,スターペスカオリ,10
地元,202508040811,OP,ダ,ライツフォル,11
地元,202508040811,OP,ダ,アドバンスファラオ,13
地元,202508040811,OP,ダ,トータルクラリティ,14
地元,202508040811,OP,ダ,ロードラディウス,16
地元,202508040812,重賞,芝,ヨシノイースター,3
地元,202508040812,重賞,芝,エイシンフェンサー,5
地元,202508040812,重賞,芝,アブキールベイ,6
地元,202508040812,重賞,芝,ヤマニンアルリフラ,7
地元,202508040812,重賞,芝,ジャスティンスカイ,8
地元,202508040812,重賞,芝,モズメイメイ,9
地元,202508040812,重賞,芝,メイショウソラフネ,10
地元,202508040812,重賞,芝,クラスペディア,11
地元,202508040812,重賞,芝,ナムラクララ,13
地元,202508040812,重賞,芝,オタルエバー,14
地元,202508040812,重賞,芝,ショウナンザナドゥ,15
地元,202508040812,重賞,芝,カルチャーデイ,16
地元,202509050108,2勝クラス,ダ,メイショウツヨキ,1
地元,202509050108,2勝クラス,ダ,ペイシャケイプ,3
地元,202509050108,2勝クラス,ダ,エコロネオ,4
地元,202509050108,2勝クラス,ダ,フェイト,5
地元,202509050108,2勝クラス,ダ,ワーズワース,6
地元,202509050108,2勝クラス,ダ,ヴィリアリート,7
地元,202509050108,2勝クラス,ダ,バックトゥザライト,8
地元,202509050108,2勝クラス,ダ,リメンバーヒム,10
地元,202509050108,2勝クラス,ダ,ロードオルデン,12
地元,202509050108,2勝クラス,ダ,ゴールデンカイト,13
地元,202509050108,2勝クラス,ダ,ソリスクラヴィス,16
地元,202509050110,3勝クラス,ダ,ゲッティヴィラ,2
地元,202509050110,3勝クラス,ダ,ヒルノドゴール,3
地元,202509050110,3勝クラス,ダ,メイショウヤーキス,4
地元,202509050110,3勝クラス,ダ,ネグレスコ,6
地元,202509050110,3勝クラス,ダ,タカネノハナコサン,7
地元,202509050110,3勝クラス,ダ,ドラゴンウェルズ,8
地元,202509050110,3勝クラス,ダ,ナッカーフェイス,9
地元,202509050110,3勝クラス,ダ,カネコメシスター,11
地元,202509050110,3勝クラス,ダ,ナスノカンゲツ,12
地元,202509050110,3勝クラス,ダ,ツークフォーゲル,13
地元,202509050110,3勝クラス,ダ,イミュータブル,15
地元,202509050111,重賞,芝,デビットバローズ,1
地元,202509050111,重賞,芝,グランヴィノス,4
地元,202509050111,重賞,芝,ニホンピロキーフ,5
地元,202509050111,重賞,芝,ナムラエイハブ,9
地元,202509050111,重賞,芝,オールナット,10
地元,202509050111,重賞,芝,ショウナンマグマ,12
地元,202509050111,重賞,芝,ウエストナウ,13
地元,202509050208,2勝クラス,芝,ジーティームソウ,1
地元,202509050208,2勝クラス,芝,チェルノボーグ,2
地元,202509050208,2勝クラス,芝,ダンツエスプリ,3
地元,202509050208,2勝クラス,芝,ショウナンガチ,5
地元,202509050209,2勝クラス,ダ,タマモキャリコ,1
地元,202509050209,2勝クラス,ダ,メイショウカシワデ,2
地元,202509050209,2勝クラス,ダ,ダディーズトリップ,3
地元,202509050209,2勝クラス,ダ,クリノグローリー,4
地元,202509050209,2勝クラス,ダ,アラナコア,5
地元,202509050209,2勝クラス,ダ,ギマール,6
地元,202509050209,2勝クラス,ダ,シュプリンガー,7
地元,202509050209,2勝クラス,ダ,ヴォルスター,8
